0.000000000000000000e+00,-8.795265908125061705e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.296222541583678944e-01,2.229317464456936904e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.676436577371502978e-01,0.000000000000000000e+00,-3.216202066260523962e-01,0.000000000000000000e+00,6.885873804726089231e-01,0.000000000000000000e+00,-4.232314987562472153e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.983547862600481881e-01,0.000000000000000000e+00,-9.776716392606535910e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.135804816275169493e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.220979832100464346e-01,0.000000000000000000e+00
1.913441667484483966e-01,-2.759384495277779625e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.959989497075787845e-01,2.821735752428013999e-01,6.404632962390890416e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.554256612559628437e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.204576670790217685e-01,-1.833336795274667641e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.075089697267315625e-01,-2.958161655375596832e-01,6.964714633738060545e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.187506202053432602e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.679795367243387294e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.591581554650629116e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.367743299873088958e-01,-1.756123158178482246e-01,-7.395476055810177307e-01,0.000000000000000000e+00,5.175197339080096492e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.314681183779647267e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.473912203690419753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.579848049293828049e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.203878431638859436e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.606742895098095092e-01,0.000000000000000000e+00,4.712603615477806152e-01,4.210737058006396305e-01,-1.180517564056062230e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.762079870434396789e-01,-1.177520532508723877e-01,0.000000000000000000e+00,1.226551868293381392e-01,0.000000000000000000e+00,4.134583651951365124e-01,-2.431940699014454033e-01,0.000000000000000000e+00,3.265239181565773308e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.161183132207010082e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.765137214098029927e-01,-1.672206096304679479e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.543382733951168317e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.497795361664345792e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200986347114822994e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.605622731262625613e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.637044559067918348e-01,9.041746891061160918e-01,-1.278816687959838938e-01,-2.122831570840208459e-01,9.481354710994610580e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.086026143849482373e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.060302966869429042e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.754693339915132322e-01,0.000000000000000000e+00,-1.102517597650770759e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
