X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0.03874820279386118,0.04832476620281931,0.2292311476239529,0.3020279718340469,0.36058887235176906,0.5442654517958674,1.2073399092223698,-1.282626469181553,-0.9641115809055871,-0.15524631258597005,-0.3107609072459935,-0.31234006450106855,0.23735004846662577,0.4410491044150925,-0.2405468466372641,-0.3229159152367721,-0.5130360261301203,-0.743973759365048,0.6140659726020226,1.2400507106853251
0.1799539713843458,0.06470609720568926,0.7288340816861628,0.4511419542856644,0.44108860547673023,0.7712941493782625,0.7860282200496777,-0.1393536502264494,-0.17539468640067343,-0.7487934723201222,-0.1289538685085566,1.480674560921805,-0.6479786287451121,0.7612731973448954,-2.1605190597069655,-0.41086291484988696,-0.381119290366671,-0.08229395520728927,1.2989519391964388,1.6953786270595061
-0.09194605164766162,-0.34110410251493806,0.37067963216796695,0.3896268272263903,0.190365519411003,0.3837933437867162,0.9899386234458759,-1.53513082052697,0.7370160736251236,-0.6641185992612572,-0.878303332812657,-0.39982377110586304,-0.5041628186510656,0.1964760765340397,-2.733628157665855,-0.5322325994692245,0.49860106649576885,1.433678244153392,1.3480664085076584,-0.18664852049819142
-0.3845254043906077,0.8786983714093339,-0.14053545469340334,-0.3451922704116913,-0.22968175782230038,0.5943136790007464,-0.6774553402833324,0.4824866472545195,-0.7102841326732066,0.7303384170954348,-1.1255461134384668,-0.20188087103414243,-0.24378716863870473,0.34839672585781334,-0.8406498430873013,0.8046489200379467,1.473925202304209,-0.9165495142411129,-1.6634926512868984,0.8835927545924528
-0.17762999428608992,0.05443784435491619,1.043709430638875,0.6374107958213636,-0.0104344954728667,0.5349281350774621,-0.1401001591946982,1.023753329398719,0.08460117382918453,-0.4471648191399195,0.828356237008431,0.5306553404048071,-0.2849485672489495,0.29748542335716815,-0.03691357736846246,-0.07971604529991763,0.03756323606097402,1.8255873337823756,0.3054653027131914,0.24969265551361833
-0.43248765991217825,0.7568163318585271,0.10635031538525785,-0.19004724523252742,-0.8046556105670128,-0.37079698638787967,-0.5624365999645763,0.30769751105843945,0.12363341029986025,0.2626703734129863,-0.3174472127232399,-0.7805375859354612,0.30336698212990687,0.024154280928528005,-0.6820534938957661,-0.05359637751513244,0.17315397550878284,-0.7037239727576284,-1.053284949657283,1.1973295276004656
0.06670950941329526,0.34825056437443525,0.13483057939449894,-0.3522255653650954,-0.18320796442917733,-0.026018883706052154,0.07142069751842323,-0.3569672619951231,-0.16445627752249564,0.5320275889587093,0.05091365146081611,1.134613656703228,0.2748980056038509,0.1388320303866585,-0.89026954542918,-0.016485987166776406,0.6730353739227575,-0.32587077261646713,1.0090865759252678,0.547398648810507
0.6742528830457313,-0.4618035401541037,-0.4868718872594786,-0.10799185098977288,0.15755030461188152,0.6954412656971006,1.1849071884355233,-1.6163608170824197,-0.7471609685234919,-0.1272377583593785,-1.129731577513888,-1.7859940996596864,-1.888690542628656,0.33278503314926833,-0.4340458815151283,0.08873651433005379,1.0323606154203102,1.2921358327248609,0.014576275757520005,0.9978359246785445
-0.19544508003905078,-0.3218723043875721,-0.06764327079888655,0.12389007332057211,0.46985558406981276,0.94381493823195,0.9738185082794504,-0.9405190770053155,-0.6322069186121014,-0.43724109613684664,-0.41661857091991433,0.8144221845976302,-1.2151317230081655,0.8284273674419327,-1.3634825353797293,0.17075948625829945,0.6437859279731833,-0.21173699225140952,0.8922852243004064,-0.17432488989000078
-0.2563233953388729,0.08694270422000172,0.9477293618462984,0.505641476169612,0.1884112282506476,0.42595470589175854,0.007147041194229695,0.4324472366250042,0.39151286111118383,-0.9838047481723297,0.39484425873371565,-0.007476923235349986,-2.7710340946541088,0.829852399609786,-1.5847988135754953,-0.45930975022027204,-0.1163572224447755,0.16288783082727296,0.1796632793342019,0.4811448506371423
0.27065156681956043,-0.10037112158372441,-0.6549512003023155,0.4637636594689989,0.21011853590888158,0.4641007549629226,0.48013338912207904,-0.8078892284428273,0.03088103287965825,0.2923565183212342,-1.5121261898843743,-0.58409179222427,0.2389314657536747,0.023035875068184747,1.0888864661523447,0.5037014401167572,0.619458877146636,-0.37532548365656077,-0.851142151853622,0.011343948870679781
0.2075488840769026,-0.10622210176403209,0.43718176988043955,0.1638849265151044,0.4351298818155043,0.4571001643402485,0.7527219165904592,-2.3318330185012215,-0.9249232637817995,-0.9579581970784652,-0.7284298238188085,1.790546091693468,0.6499117241527489,0.7331745255366735,-1.1195227569053423,-0.4484808434524383,1.1109814358090386,-0.5643532733753633,0.7586718643288053,0.13899520235382656
0.08819571402690568,-0.27392001484632905,0.9943060032288757,0.6071648342003879,0.33160445958843987,0.6575633596294485,-0.7621256830361026,0.5473931900966726,0.5163536940387868,-0.813706768894313,0.8036335017446397,-0.4069510528296737,0.6919654618189737,0.7833427954066403,0.12814330363221327,-0.15929676625380296,0.945166634890635,-0.23826934029992985,-0.4102159386949856,0.03774795683809424
-0.4034513175020991,-1.0344428680465514,0.22112899946917824,0.21213271015742655,1.1085473964163066,1.6055195437214316,0.635016118997954,-0.8151921354901493,-1.5854235009265012,-1.2775440414355161,0.05189555914754025,-0.6660209746223303,-0.08262515424087352,0.843609145062439,-0.3202104962655597,-0.12028926757982339,1.3327918826621816,0.15964231910588997,-0.7103712750999039,-0.46864406693973965
0.024280948146813898,-0.24355832554394036,0.656786257573427,0.5900342671587899,-0.03158453253788779,0.542944808424683,-0.10498768347690249,0.3203402404844745,-0.00310159612391539,-0.8122001433602642,-0.17657683220591525,1.4072249068728147,0.5773603727615839,0.14203034520087549,0.9329158884123343,-0.45981302360838033,0.7009254906467313,-0.35389013444427503,-0.4655281044985556,1.1893208829005675
0.36816685624015216,-1.2391005041252796,-0.30124054482023255,-0.4770301472117935,1.303555162119508,1.7303229741431807,1.287904407181391,-1.4236935346711996,-0.8058588221446873,-0.6926353918347401,-0.4826340996224141,-0.19985157640117512,-0.20229368566748512,1.5001980813718783,-1.1065826588145056,0.4581793757943298,1.3923662950051363,-0.8141075806339054,-0.29847085215012614,0.4125591940782805
-0.5998223154749077,0.05482733426615777,1.4127698197961587,-0.5560467800508239,-0.12316777722089867,0.4170107932551115,0.05937308045497571,0.9477910092245058,0.47241095941661837,-0.3140373238142984,1.2438490500375399,0.9673817034324383,0.018177353123831286,0.08820482569890509,-0.7552232591257177,-0.01998010164156022,0.24524395644647845,-0.4009751427295541,1.1427315501333224,1.1851839356370713
-0.17902772900215527,-0.4936693521074191,1.2650122627072042,0.5342355390107949,0.48830874547185255,0.6967115331068527,0.5700453841349351,-1.6297293098818408,-0.3156308788207649,-1.971652956112375,1.741395952749067,1.1469103372350744,-1.807761312174717,0.583517715814866,-3.570244682661514,-0.8115832013303216,0.9857870159459142,-0.032956769149252024,0.5728135680640326,-0.3649838381320753
-0.864187703368493,-0.48835310543820176,0.653755624485112,-0.4706336844762322,0.5897947427958741,0.8195119885039862,0.05632386826016422,-1.2032192441380345,0.10578879341516251,-1.0263076994497342,-0.15522884790362956,-0.005885901256522663,-0.5464766167228533,1.243996123381864,-1.5328211864134287,-0.5833019366280845,1.8494974423882087,-0.8452927210221937,0.14368419538282057,-1.0410248846342365
-0.5738717897595442,-0.24049636904627594,-0.7520005078223135,0.0344278366062806,0.45251615020971697,1.0502353170391738,1.112501908113479,-0.5020975899428659,-0.41130132705259315,0.3961796498485013,-0.4554994497590081,-0.6554355373509101,-0.6421405084284055,0.48140321461714597,-0.34422142009322515,0.35406034913792617,0.8156535024871192,-0.757840308083336,0.26461805043157605,-0.09834013173120548
