X0,X1,X2,X3,X4
1.1572409252271982,-0.3166729516443872,0.3667112095615672,-1.525760962028372,0.9172057404135019
0.4386138184474705,-0.017302320617519407,0.04836161905563896,0.6154487695669341,-0.21337533108487655
-0.6354726306726687,-0.7421240394349098,0.9453965078642055,-0.10718986425702126,0.15258634756383901
0.060509723801162874,-0.2944792887264968,0.7573481400320052,-0.8499743336413264,0.46186919613076594
-0.04816172294832083,-0.05776774261047579,0.247495854040999,-0.46744412782064093,0.2473964931936743
0.03156193646222755,-1.1880296648086182,0.3779060925314342,1.7707767204739393,0.1350492861652689
0.6195909454601733,-0.4198405052529206,1.7525600486980364,-0.9380041593099147,0.3006569305214942
-0.7182234734117782,-0.18980873357250838,0.13833172129086033,1.4520466293865981,-0.1596359759772492
0.8833193528286426,-0.3665811664139331,-0.34976794722267623,-0.5243954753852405,0.060112757803645486
-0.6104907820407417,-0.4408710259955653,1.3632123881060214,-0.8405431550299411,-0.42836846635038306
0.059530758193211214,-0.7284311771619043,0.41912464100196106,-0.8258630516559202,-0.6206029715004785
0.8265039245438266,-0.23143237714942608,1.985069931121696,-2.366420645247254,0.8164968115658116
0.6672452666633153,-0.42630059140265314,0.9933422836742407,-0.8785339247084419,0.12527855805939808
-0.2988766404360268,-0.6726923134360725,3.015092624769183,-1.937380565418823,0.4978517846185779
1.4554292733469123,-0.2343269049317522,0.5947136211772257,-1.2775523053728042,0.10187345722822724
0.4546022844267471,-0.22232138014175593,0.7112286387544882,0.3277324910891839,0.015378012160821741
-0.4867430772023914,-0.4772306990598475,1.1070646738460814,-0.7025776517718195,0.2548608528373258
0.2242672273473457,-0.2107755628590933,0.8127497738270286,-0.4998162406177858,0.20459801226507354
-0.3987457028428527,-0.35875687603012624,0.9837600060020242,-0.14206558735449037,-0.16629313681169391
0.5035767245938598,-0.40206418464794946,-0.32258193381140543,0.5952083466635116,0.11099688119830814
-0.7630065113467468,0.4099760941552497,-1.2394704208479348,1.4383707194559303,-0.906457856552892
0.5362866107454547,-0.3439290898232127,2.041882497034482,-2.0103117492400835,0.13414465798469066
-1.068748268484125,-0.5091009232873038,2.1179009638607873,-1.7421011765578784,0.24416590263326532
0.976026697955819,-0.21239925961020822,0.04427472722580213,0.2303799659230664,-0.653972589872316
0.38804828777475653,-0.08433221462383966,0.1457166558976412,0.3358054227135979,-1.1660539459462789
1.161359112618134,-0.3380140505577162,0.8336369229641725,-1.2502005850378777,-0.22994071358604412
-0.31274569602195756,-0.7948130993955507,1.9271303712634904,-0.8103995216095023,-0.07234984097997249
-1.2997755231767394,-0.3006887712657155,-0.8976419478585751,0.13326158987664383,0.6154303694624081
-0.7828128386576666,-0.484450297968483,1.3489808211464618,-0.7817207894650473,-0.44121717127983784
0.02092102110114427,-0.507791091202382,-0.03989237517493599,1.0963223863446727,-0.23463517455130795
1.5944778695473547,-0.01443698243558611,-1.1551115551681799,1.3043515231509246,-0.3866610512157853
0.6017388842654505,-0.03878953500550053,-1.8413107558050443,1.9295322576764613,-0.8356457256135437
1.1295175013048313,-0.18164027312015246,0.0591469721656635,-0.2335600815567139,0.12730307900078203
-0.4320479869406917,0.10207411881057232,1.4485589793186433,-0.8452283353751369,0.21581359070942335
-0.18519859120023002,-0.07244427899918265,-0.49838267792656676,0.7788509633676551,-0.41017591824439903
-0.043512892550653576,-0.0034109295766968084,1.666122453546417,-1.7754986757925983,0.6680534737430901
1.0279003022124256,-0.39101452972678463,-0.18826861397827005,1.2316504465931064,-0.312644355212494
-0.20884788337985372,-0.2724522018710429,0.31279116816081864,0.18563018971921003,0.3230640766227123
-0.013537293554445218,-0.3467200324296673,0.6192145861160876,-0.5641495951854679,0.23597957957372348
1.3499444071964541,0.19596124046482144,-1.4255528382903642,0.4551398245642817,0.25306589454242967
-0.42847734281410754,-0.4802237716842814,1.7672533838077733,-0.8438577787968835,-0.01570112449460298
0.17052455790785442,-0.10157305531996874,0.10668259556444534,-0.5504554600177819,-0.017485739268987888
-0.764888861675182,-0.6663907674547991,1.3265526686232452,0.0832525506399695,0.02635808601367473
0.025817085831144504,-0.059064393464768106,1.5068491519069875,-1.520593600367287,0.23327696684351887
0.7854545941484001,-0.4645679432220155,0.4992849564142477,-0.48851975182684326,-0.19003709250455036
1.0444156812232284,-0.5861621887858096,0.14855671561721767,-0.37850298675956906,0.6692239971005034
-0.7985951429626109,-0.11499735378178733,0.19257271155214423,1.0911407306496317,0.16161435683552441
-1.6069853803669316,-0.18618578686075313,1.3697320068902383,-1.5630879084954166,0.5861407073566385
0.5780523494890012,-0.3689269514381122,-0.2965584031691616,0.3014624813735977,-0.36477018126081695
