0.0,0.10058478514958624,0.0,0.8929005930725555,0.0,-0.021033499640258357,0.0,0.0,0.546474246253057,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0030390620059321805,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.7656861011690947,-0.18198652983231955,0.0,0.0,-0.4968069819059535,0.0
0.0,0.0,0.0,0.0,-0.8423845566880519,0.0,0.0,0.0,0.21178501808403571,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553622400900011,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43995560877260176,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
