X0,X1,X2,X3,X4
0.49212979856166666,-0.630242527703528,0.7632709116038727,0.8615252025330007,0.5569264189512697
0.17634304310711588,-0.6946895549810523,0.3328136027875884,1.0358160411011006,0.22725116873970172
0.22909278513097941,0.8076761664822669,0.07178813001075171,-1.2411317810380584,-0.24563637142628933
0.4193909489326218,1.3297557094538477,0.006870547532040777,-0.38607538999884006,0.8416025833318763
0.346013285891083,1.1824210395190176,0.8839716061586463,0.616617955592144,0.3679921162293159
0.2883657716839798,-2.4318729972770408,0.2881014969531053,0.44121029385810473,0.7188954200067833
0.06318649394335482,-0.30352719692753805,0.10502556328569251,0.28344382465003676,0.0706519082775141
-0.08715666301524508,-1.4177492642297402,-0.3256062233677679,-0.915034882728994,0.7402705195899331
0.2407065740785918,-0.40559347029667026,0.48543157993046687,0.267656945155029,1.2516662242551393
0.03197840621468999,-0.7121969876494101,0.015436091356968079,0.24420251306310325,-0.7026215461777781
0.3467162149708727,-1.7399936863273742,0.915897626876696,0.13088182178327945,0.5146491947040807
0.20194833777794594,-1.3483928010272237,0.2465588031048034,0.004623073389613541,0.27857477380063633
-0.022860008792010666,0.20641211758139344,0.26138661841336597,-0.14283716552990797,1.4064966743495821
0.21522012329090845,-0.4575090423867805,-0.1266092460101802,-0.37422864940691153,1.0026320694785984
0.31897104150422123,-0.8722086528119087,-0.2163676304632689,-1.5217983148069905,0.03927503527465667
0.1940200863913029,-0.2477732413014585,-0.177122093569056,-0.057722866074943174,0.27310422048296845
-0.03162032931451403,-1.2480316357503436,-0.13179413441738047,-0.4212381789316011,0.1887296575694839
0.21395189212399876,0.1796097448409285,-0.3160879411461296,-0.12120827430028067,-0.1572850847084268
0.2362018957762515,-0.6509573339212236,-0.2212796718133228,0.043177688678433135,-0.3759057234396431
0.3460234952201256,0.5522641900798446,-0.2518725989772366,-0.0583095251902358,-0.06145265746463495
0.32199197965707366,-2.0290671298213745,0.3910219721721583,0.5470742970587512,0.5324910690780311
-0.06115965315479188,-0.05797299240691117,0.3471604250596793,0.5579872356140441,-0.2969195486760524
0.03531290968751344,-0.7038284890317184,-0.2083116399217476,0.3934663385722876,0.7986276013581255
0.2946541188584141,-1.5087704240838034,0.7815843206060888,0.23887722215395418,-0.7682397150491185
-0.24668960190893152,-1.1759448028364303,0.10992479162772585,-1.0779353692938396,0.16686982597109548
0.33496377909122854,-0.29590888196807785,0.2674051817095383,-0.031060210617032097,0.7904966155968437
-0.044988467398556165,0.1601062712633382,0.15583887765068402,-0.033408984471847675,0.7908913657272402
0.0531734416727542,-0.716331140218045,0.7662062555790499,0.8850004402653827,0.4513160905415755
0.4915133877450179,-0.5075827678985747,0.5840456353713337,0.41668815259628444,-0.039777417274588375
0.1371444777084928,-0.7564551406570578,0.5726890210298297,0.12082026505452614,0.32439598782802614
0.08135154786409136,-0.7868091304714147,1.2672942742727002,1.4859869112834967,1.2984577482411805
0.21843704307062045,1.2640530745281005,0.0989677225561507,-0.24801036620787428,1.3583622298848295
0.13022030786452338,0.2561431021271118,0.0680705968409298,-0.9043285568660396,0.8710926069303135
0.005197962531962558,0.9711060950609169,0.2598292635685061,-1.1074320876030759,0.8580082794893953
0.2110208477046261,-0.6845218734917341,-0.17842129180306748,-0.7274523527794279,0.17799928177502872
0.6544975635203262,-0.00832736989848576,0.1628229323673146,1.0193476121546257,-0.42972738211812933
0.36843111631645953,-0.4538855041346438,-0.0459923291787383,-0.3293631850961103,-0.029331508962699072
0.2552159815947994,0.5345077134120431,0.8862059597190046,0.27320543024497956,-0.49396199641839794
0.21276626344415522,-0.12677315815267087,0.38726184372273387,0.15572599669597031,0.42106753373340666
0.33979585643690136,1.0132298867798943,0.0859077170225204,-1.06314519538017,-0.45951626250106214
0.29897261701599565,-0.19371683435584874,-0.08688789202174771,0.5395966683150846,-0.13082362932504832
-0.04905095915516061,-0.6704877308930272,0.32373584334436734,-0.5595713358838525,-0.22215555933298664
0.27146815943329083,-1.180979515144935,0.5772896411655543,-0.28784287943127806,0.33866904950565446
0.16457623253441064,-0.8558241860566268,0.019656376774390805,-0.4886897602652114,0.5869332002791843
0.5555603443692224,0.2865249864518874,0.7198802197812715,1.086159371482018,-0.3949856609900594
0.1026921188105639,-0.7819442291246052,-0.09367287310407504,0.25169859582137044,0.008215942800219637
0.44648864450372294,-0.29465400205167075,0.7671781342859871,0.7847648252259124,0.20689229272243287
-0.11931008789082381,0.291429541890338,0.2235730861371013,0.27396478852175343,-0.04379578768868317
0.22584008057866833,0.6932118909911347,0.09961405654156832,-1.2018145188372855,0.05284521398068226
-0.014903731678667403,-1.2851338034108433,-0.43751577001287606,0.18470344165017194,0.45292810950061574
-0.05390253157545058,-0.6086678160422128,0.08690320954809219,0.09574001833196402,0.4810413776317055
0.3368660128095861,-1.4335758529600615,0.439668477059504,-0.13649174726017488,0.20868587182275258
-0.0787592128463418,-0.25429503435949236,0.7529860318844531,-0.0836724119582366,0.6477394451885877
0.11984070444209435,-0.44665479429733723,-0.02722385088132144,0.01590171115961962,0.1603481300865477
-0.012681195486646923,-0.24054377810706157,0.019737006092882155,-0.840301122457762,0.7402219474434524
0.24534868749889416,-1.471829198140121,-0.11934198157263252,-0.5792267621269895,0.9780333561925061
0.2175452746060894,-0.7856024004342379,0.377106009759202,1.125644799377572,-0.05274890698464564
-0.35646814901009705,-1.8429665369516768,-0.18768556423904614,-0.6362720443107307,1.1264420060359863
0.3171160717403104,0.10366818422466118,-0.13658446412709438,-0.2618401357440466,0.8738018333702479
0.00908069099926656,-0.8530192719638614,-0.038236757875230946,-0.31542385517268423,-0.1390710267291705
0.6241739387699328,-0.9817547864653344,0.2835639006684163,0.6908344805412496,0.4148210325740611
0.3601141081299636,-0.18942408123260557,-0.0691125721170073,-0.6203637626956655,0.03786562776421329
0.3771317463616533,0.13599902832959376,0.36801710659144576,0.6138651032473529,0.7079637867005528
-0.4005984251392575,-0.888799914746011,-0.36645967848268346,0.0918271301896802,0.9375292321493931
0.5644572978298836,-0.4148883167471466,0.16872162992499137,0.21383590400620275,-0.11310928118944977
0.1680651524042542,-0.20812137298982986,0.13675661989663151,-0.2348174912380944,-0.04206731183443426
-0.15330527616253797,-0.7017628437333436,-0.630241143286451,-0.3078958719858675,0.3200445093408081
0.23038088375853438,-1.2419423417261208,0.2483929690670087,-0.41411138747391985,0.7953564784684222
0.45751895953911037,-1.0434043718653767,0.15517989221414746,-1.323599668791565,0.5970477660931497
-0.2101757404507505,0.16475372681499167,-0.3353893178953151,-0.15224489853806628,0.9314535382200987
0.4035714589782806,-0.29676146863461755,0.9681156994069476,0.1419585984974081,0.2640285399710768
0.0831591719474826,-1.42433083326182,0.2760925552145238,0.012437447390285822,0.04769704203250073
0.027493607605245884,-0.8867673682378152,-0.21820962653257941,-0.2684231859921543,0.36606449047790235
