X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
-0.04536988603814457,0.4679743667125583,0.26635043825895394,0.9461221160445548,2.30584670729585,-0.009727988978631918,0.39909587839958593,0.20079658747489484,-1.094314839166646,-0.6871781656622632
-0.3635606889790415,0.5626738083032976,-0.28120736112195177,-0.2718223704500567,-0.9598483345733116,0.2790804383648218,0.4056356195588786,-0.16511971106506473,-1.7488963318223618,-0.4107886658306769
0.29178846880214293,0.5648644529648771,-0.28054065738598427,-0.5080042574801713,-0.2697279791230882,8.562065531619867e-05,0.9698299580158424,2.0894013003928786,0.12774951070338264,-1.0170298821764117
0.6991333409234677,1.106921298130352,-0.8543425990584833,1.0596174155945057,0.4109955545308662,2.5812690574111694,0.3333923861822492,0.7274551029306084,-2.34925353170336,1.2881140759304652
1.1349789267432322,0.6591373101567882,-1.145641039978048,2.211954296418791,-0.05682863882509692,2.061714828779164,1.0146191757874088,3.383063101941163,-1.0660090141863812,-1.3242306995676394
0.5098741091913656,0.5458543270085923,-0.7717443899774064,0.5026994059180814,-0.19642053502300655,0.9040396315956486,0.17010544253260856,1.2858193129701232,-1.8907617764129099,0.25422321960432825
0.10645959988175646,0.4641181462508902,-1.2576590754629335,0.7054189662197246,0.2430401540807876,1.9634467778641662,-0.1637594592997904,1.6977102214725437,-0.6288310160963952,-0.005217278946186399
-0.03492382037246805,-0.046956435878028585,-0.3278577105271311,0.8211236510160382,0.36072761686817173,1.1715365666488693,0.5689761125302507,0.6636713129160643,0.8618567940068258,-1.5576224499660298
0.899088733823143,0.2707531241884774,-0.06451204840077188,1.2799781502430239,0.5008512146867494,2.1759734976211975,0.5553395306587509,-0.4739705951539951,-1.1668784187078194,2.2721543586707087
1.438740404354823,0.9335382361491411,-0.4045799325895943,1.5927298768261648,0.8543113139713249,2.1145809982299513,0.5965990333076038,0.6243079591377447,-0.061619594061572025,1.6848369598286999
0.6091892132507926,0.5271705790931688,-1.2924092298597476,1.373176867958005,0.8581286529231767,1.7648832084090695,-0.22946165650080178,1.692728981396553,-1.2088308674786976,-1.199097206476537
-0.30811756930951506,0.7848996703543109,-1.1378682520351058,0.278810411888926,-0.01642086326531489,1.0882263159214016,0.5144766654916038,-0.03996941227801478,-1.2435161634987948,-0.3496604181924941
-0.1405868574690795,0.4325896304372797,-0.5584188887326966,-0.06228404086750204,0.6383345335807061,0.2462950228049583,0.26825604990519103,1.5106367307139672,-0.7487764587448776,-0.15745316512801721
1.417566999559534,0.7427839607984317,0.6280163986821189,2.2060618394524014,1.2072421554586366,2.1366192553524663,0.3620875727299991,0.28464963384120384,-3.4049143457782884,0.8190763702087496
0.5666240991255069,0.8773393076581292,-0.39289954087915613,1.361206047761633,1.5228215034720283,2.0213929588661235,0.5389380929666178,0.7595340290041073,-1.3852701351040162,-0.8618704234663351
-0.6119214790188476,0.4251869675952794,0.03380623853227677,0.14141610365150936,0.8760681517768033,0.4756756736953396,-0.08712059173853712,-0.11191607330215715,-0.25247181550659026,-1.0307246614532142
0.39207993144655545,0.9920766056021084,0.3910827166207488,1.169462003864176,0.7550737648180117,1.8176790483406502,0.2746401879581649,-2.3553326454030086,-0.9482720455833662,1.345042209044529
-0.26542068141386754,0.14667284057336255,0.32019598545608396,-1.5021607946171172,-1.3649599305526416,-0.2370635318188017,0.11692425991148114,0.20331787542856622,-0.082196921245797,-0.1473248450804014
0.05978061383868993,0.6127557918733514,-0.8262147615318197,0.6139871756521728,0.571087686694715,1.5021981388672996,0.7967695928652233,1.594914163705967,-1.11009223612123,0.010899847850269762
0.1458302822167455,0.6947807415007098,0.9570059774323882,0.5381538623058105,1.0367344742022988,0.4398075966861915,0.4435667460004152,1.5236755961459443,-0.7449411170679107,-1.1022151791510668
0.008604006680737797,0.6327868851755881,-0.5177712049892467,-0.8663967777894527,-1.7815551841150374,-0.7653194727114377,0.891502032716573,1.3332361925152103,-1.5739316587900611,-2.199325804597648
0.7800979268637473,0.9564374432891497,0.3775430355884205,2.34682648380091,1.1646866848981439,2.025492575515965,0.3418486788546239,0.13162485593114717,-2.2194510116545603,0.5650476688313812
0.4046328346741309,0.8438582893275208,-0.20495521387635995,0.9455249241346098,1.8714004597904177,1.1229466689878473,0.128483064814154,0.6868924808673964,-0.5760190711651589,-0.29314198812065806
0.0840558997881648,0.5128376768704719,0.20391084447713687,0.1837789056059323,-0.03058386309505462,0.3096694756528109,1.0669352067099656,-0.3410731791649049,-1.5097215401723691,0.2673524401262959
0.6925509567987067,0.486864901892525,0.7778742601428259,0.7135118221609198,-0.01897353520834799,1.4019120101592093,0.1260434841190598,-0.2822173705269519,-0.14316031690943587,1.8692591629190292
0.9484894736643743,0.9497197812276811,-0.9919222137588475,1.3302539145628658,0.32156875687178343,2.3643108093312843,1.0685100123796483,-0.42024944943207737,0.1844025001535785,0.6017535133224207
-0.5576470644829012,0.3811159631799993,-1.4477338118731253,-0.06138181701840756,-0.3969689691438574,0.6560296860165773,-0.05132917450127299,1.1759117126910728,1.3165572224495583,0.2632337115492803
0.28669153050071694,0.8041074831502264,-0.2614931697678246,-0.39938496109854354,-0.5337058113922732,-0.8930664217421733,0.7539153695212083,1.8625490109747194,0.1149351077841525,-0.46300107024143256
-0.15427988203254717,0.8148141742387794,-0.5808611502874864,0.018603022099765457,-0.755304534652636,0.38669954697166775,0.1607228304755145,0.8367864380198955,-0.8680425036431406,0.3069435169828068
0.33759383069138255,0.6171453624318263,-0.6297570377659721,0.9553432145088997,0.6002134441199305,1.417844805913493,1.0360563812112045,-0.22249758309024195,0.272782645064264,-1.0150575651195672
-0.34227990964289345,0.18065833618351562,-0.11708205583340553,0.5152961509123244,0.28248097511149983,1.6301142401744393,1.0476992978394422,-0.31551456916518517,-1.5309939834328896,0.02693961437797246
0.45565783921989095,0.5241355226242163,-1.6711562144967582,1.3184091788203993,-0.04035672341770258,1.9592024935743146,0.9036220471654894,2.5840481877331536,-1.8435568694356488,0.023784612303247243
0.4199813387598564,0.7934430799326317,-0.5448322068840422,0.06029528966519809,0.7056802250392005,0.9444806258886951,0.6609938630572014,1.9444624510917223,0.5997699512261119,-0.7356956106100934
0.2576955334393652,0.4882441188124651,-0.5816155919385024,0.20413816082048078,0.6998181858335657,0.8208178506880974,0.3804896628079209,-0.6290690246118642,-1.7975764708991622,0.5839420393587569
-0.19519615176563532,0.7665868541674531,-0.27668155175547815,0.48140662637680603,-0.051774987735956735,0.21053220576891984,0.6768618005088402,-0.5437338676948996,-1.2023140118872113,-0.18077059672550883
0.20175161377413334,0.5518603254126064,-0.466226363181649,0.17558593287535254,-0.07759657218530004,0.9207617864805369,1.2130749402907044,0.4425700832770408,0.11996654710722898,-0.13803865410474553
-0.22163090406249575,0.48645965979310923,-0.6530678003456196,0.3610850490283596,0.41051045991827606,1.3526007942523732,0.24876796843652924,1.1942790989738252,-1.1377296681239482,-0.8818391481447934
-0.38235010106817124,0.2520889414925066,0.34570033018288016,-0.43468933253991815,-0.26550046721814613,-0.45898851078942765,-0.019411710720297334,-0.03848128763402338,-0.04912565559398008,0.27785019439715875
0.579964562853387,0.598615587882918,0.4804075664977558,1.2452494665726872,1.0179926202708254,2.53710117827018,1.1901193954337805,0.2768078165759261,-0.7857744513086637,0.32320795013130776
-0.2326068331713106,0.7402702849438388,-0.5976657397047588,0.257966611401453,0.749005024078695,1.8823675573965524,0.3266207798009372,1.4896217455724292,-0.3494009756806118,-0.9369428737905454
1.1558390389949746,0.6580411493543745,-1.1954834133459822,1.708110473123114,1.8549026419807773,1.680737764596893,0.9565758609982138,2.082091219609591,-1.4410771693661237,1.2702588800241847
0.8795024467110937,0.6007291127030556,-1.0150728174356003,1.138726509457416,1.2299162268721369,1.2564171061565823,0.7118294107372349,-0.034025779979992905,-0.687669645723747,0.9765290908898314
-0.773738209175175,0.12725214435588417,0.8733090566716988,-0.7144180411288581,-0.5250457543905455,-0.6945759398557244,0.3798155387651303,-0.22089109982819552,1.1408296955850032,-0.988351210592201
0.6087994705323264,0.8362243813246074,-2.0105188518771584,0.12175222302653105,-0.12924204475732765,0.7490462990022873,0.4939490289819821,1.4584821132890582,1.2017225263177382,1.7862024292197909
-0.22795767360456698,0.04668616543452892,-0.0728462979117287,0.2570035031139257,-0.7156570100267104,0.32349913269562397,0.3600253061610394,-0.20018525461233944,-0.09931805498525005,-1.7403684646170543
0.4631900035931202,0.4239992000666204,-0.13801950832595994,0.39566128329918615,0.2894480148904653,1.7380586750200804,-0.013885153505497197,0.5257907204298325,-1.6581372433364125,0.9109748574988097
0.4696306960742014,0.8384335215238711,-0.25066139508804636,-0.15772512672729527,0.8205559621975801,0.07810207633336955,0.36550603131433906,0.40173008139306826,-0.31208173709748194,0.34848678785826487
-0.7680210021213751,0.7076333942126135,-2.2499663522529665,-0.5533584366929034,0.0112277169055639,-0.03180627725743401,-0.005850857625249395,1.4617847797474322,0.4135408287527625,0.4144017564318677
0.30088730654009094,0.5012418894406814,-0.2621643661350934,1.1624188922379355,0.3055778151194641,1.947793074980864,0.9213915133151253,1.3538848574302063,-0.7167869447459309,0.24834464017599378
0.287264106660682,0.8115858837182911,-2.4870250292253773,1.4375701670367549,1.012309439448707,1.6506240167450343,0.4132622780169794,4.042747143836809,-2.7040559045869985,-1.9114959719719524
1.0289741141437416,0.19033837105225107,-0.7359296440344841,1.7317824380285285,0.7635733777732607,2.9321396232438883,0.7182626820867635,0.7722762094703894,-1.8913807776288356,0.9166914192762287
