X0,X1,X2
-0.7247722166526407,0.027406733044677556,-1.0720074162158308
-0.9437913891192,-0.3200107473379603,0.19545287745293824
-0.10809795096774719,0.07685154876426897,-1.134550577992967
-0.026332271161798537,1.0691922400757075,1.1915920129586945
-0.07304340756257521,0.32584398135650394,-1.2953763298381422
-0.42530450421979316,0.43423453029698467,-0.8526582052529557
-0.3538746260276413,0.17531923402244481,0.9765995272899769
-0.39766093736525343,-0.1024785477053895,-1.6850863428867933
-0.06528867883950756,-0.5868970987969219,-0.34980233462666027
-0.16466762941801083,0.7046938437892138,-0.6196599714672495
-0.3275886500851578,0.46117144244050295,1.3675917835167586
-0.1974772735234643,0.3519522920774347,-0.030955014784373236
-0.0668779893117446,-0.8780392475723918,-0.7903679776102555
-0.264280264232563,0.4874529568695028,-1.013352675084127
-0.5566531012313827,0.09230785352359605,-0.4057502344955295
-0.354256420572154,0.166719894919703,0.4921664003916711
-0.4247165822873155,-0.06635406924208387,0.8940214028624796
-0.6580455943639618,-0.362705248268665,-1.0727276211558392
-0.7489607621200269,0.5039349183529573,1.8950592294427424
-0.30949913172849225,0.7320814281310923,0.3852422678416807
-0.5486161480071954,-0.27561973212076407,-1.7917053996036982
-0.25631104032264584,0.5540380835449084,-0.1259752008263414
-0.499521488907148,1.0079865232948708,-0.11868034470629596
-0.17847273548338766,-0.15212188076235636,-1.7111931621189853
-0.16204281884911306,0.5668047440039505,0.24684865898403932
-0.2627309205519975,0.13848520286285523,-0.08476310215639946
-0.5794309554389013,-0.49420406784503823,0.1871055710960931
-0.7480388727065443,0.5789716573242847,0.1901298747890684
0.08962819371638364,0.26343150469792154,0.681445393217574
-0.349983030998654,0.7852321347529325,1.8046530049842282
0.07108605393275064,-1.7378238748112278,-0.5817476506748714
-0.3868585683232859,0.23049606275845985,-1.5673256467698877
-0.5753959745899764,0.4733790373367863,1.5664793839746407
-0.3385141280835826,-0.4515874523055424,-0.6517641440586546
-0.5862540758438124,-0.34462002101163725,0.5829154231849757
-0.32987771782439845,0.5964199434492614,-0.5372098952168055
-0.009689030976481883,0.39901002337858354,-2.2959689676691037
-0.15879860016328853,0.331799566104517,-0.5973863040026326
0.2816892327208922,-0.409740069481811,0.08472218753053459
-0.2650165787476084,0.3517328457708003,0.37861750839754954
-0.2695321955047251,-0.09706904613836465,1.801683932857192
-0.5200610567583119,0.5411453518609093,0.43541289957220536
-0.5254434055209134,0.7011385053984558,1.1397478639575218
-0.28390173335264324,0.21368821337403504,0.7916580890041753
-0.5170614347969866,-0.27992494501456744,-0.015275635589790088
-0.40201478147655917,0.4415158047791023,0.6507170280291545
-0.400195320867326,-0.6240290677239219,2.334561270743032
-0.5706438492802286,1.0325270125278452,0.38878777429409245
0.12936683751927697,0.39954283774506727,0.23144232382894694
-0.7277873875412835,0.5295277796368498,2.4426625919823146
-0.30800173597637653,-0.14918740339317976,0.0127203207800837
-0.13896894839885707,-0.4928269526576423,0.7181740279129896
-0.11148393004632356,0.3155209990705821,0.07745566213915439
-0.4223334935593546,0.24288133833776812,0.48005224048142364
-0.5459110151031109,-0.8204853941777958,-1.29971487689249
0.1569438642417686,-1.2872747027213725,-0.10452699322255765
0.10582515282434801,-0.17126060180230818,-1.334478515490522
-0.30321856489802335,0.1327399865709161,-0.763412541940801
-0.3289435479491108,-0.5212646031439202,-1.0053488608754888
-0.31278459064056513,-0.29810281925178134,-2.223543392714768
-0.5620279442081775,0.11538569241514979,0.30288670028061104
-0.3424364820578737,-0.09366500279362433,-0.47454801493493204
-0.11122728403698481,-0.6553199660674708,-1.2448248603554695
-0.18250387658299275,0.27378192275021807,-2.1942052243034578
-0.5265543337739332,0.608073520485437,-0.8734630500650795
-0.17578095689910234,-0.44588852313537175,-0.8060939198026418
-0.503787443026928,0.45242744087456993,-0.9883979780570429
-0.6679975725759827,0.2680317844986842,-0.4482668580036546
-0.26052393349728764,-0.8555163546229585,-0.10824268112841356
-0.2017314389967863,-0.03736618719656426,0.6855585661946663
-0.033117185489326406,0.15085045429894273,0.12446199724738084
